sr#,problem_code,date_initiated,description,category,dispatch_to,address,zone,keymap,zip_code,status,initiated_date,initiated_time
172753,Tree Trim,2020-06-04 12:49 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",10106 BRIAR FOREST DR,"2, ZONE",489R,77042,CLOSED,2020-06-04,12:49 PM
172754,Tree Removal,2020-06-04 12:58 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7602 HOPEWELL LN,"7, ZONE",570C,77071,CLOSED,2020-06-04,12:58 PM
172755,Tree Removal,2020-06-04 01:03 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",6406  ANNUNCIATION ,"4, ZONE",415N,5562b,CLOSED,2020-06-04,01:03 PM
172756,Tree Removal,2020-06-04 01:43 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",312 E 27TH ,"3, ZONE",453S,5359a,CLOSED,2020-06-04,01:43 PM
172757,Tree Removal,2020-06-04 02:19 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 100 E 12TH ST&100 W 12TH ST&1200 HEIGHTS BLVD,"3, ZONE",453W,5358a,CLOSED,2020-06-04,02:19 PM
172758,Tree Trim,2020-06-04 02:40 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12814 REGAL OAKS BEND LN,"7, ZONE",572Q,77047,CLOSED,2020-06-04,02:40 PM
172759,Tree Trim,2020-06-04 02:41 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1205  DART ,"2, ZONE",493G,5358d,CLOSED,2020-06-04,02:41 PM
172765,Tree Trim,2020-06-04 03:58 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1009  DEFENDER ,"5, ZONE",495U,5656b,CLOSED,2020-06-04,03:58 PM
172766,Tree Planting,2020-06-04 04:13 PM,Tree Planting Inspection,TREEPROTECTION,"BLANCHETTE, PETER",9902  HINDS ,"5, ZONE",576E,5752a,CLOSED,2020-06-04,04:13 PM
172767,Tree Trim,2020-06-04 04:14 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4326  KINGFISHER ,"7, ZONE",531Z,5253c,CLOSED,2020-06-04,04:14 PM
172768,Tree Trim,2020-06-04 04:20 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",9  MARSDEN ,"5, ZONE",494U,5556a,CLOSED,2020-06-04,04:20 PM
172769,Tree Removal,2020-06-04 04:35 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 7300 LINDENCREST ST&6910 TELEPHONE RD,"6, ZONE",575A,5653c,CLOSED,2020-06-04,04:35 PM
172770,Tree Removal,2020-06-04 05:04 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6302  SLOAN ,"6, ZONE",534L,5554a,CLOSED,2020-06-04,05:04 PM
172771,Tree Removal,2020-06-04 06:45 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5706  COLLINS ,"4, ZONE",414R,5563c,CLOSED,2020-06-04,06:45 PM
172776,Tree Removal,2020-06-05 08:13 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",2800 W LITTLE YORK ,"3, ZONE",411V,5162d,CLOSED,2020-06-05,08:13 AM
172777,Tree Trim,2020-06-05 08:55 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",12400 PECAN CT,"4, ZONE",456Y,77013,CLOSED,2020-06-05,08:55 AM
172778,Tree Trim,2020-06-05 09:27 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",15607  SEASIDE ,"5, ZONE",618J,5949b,CLOSED,2020-06-05,09:27 AM
172779,Tree Trim,2020-06-05 09:28 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",7026 W 43RD ,"3, ZONE",451E,5060b,CLOSED,2020-06-05,09:28 AM
172780,Tree Trim,2020-06-05 10:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 2103 FLAGSTONE TER,"5, ZONE",536S,5754c,CLOSED,2020-06-05,10:04 AM
172781,Tree Removal,2020-06-05 10:33 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1122  BAYLAND ,"3, ZONE",493A,5358b,CLOSED,2020-06-05,10:33 AM
172782,Tree Removal,2020-06-05 10:49 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3611 ENNIS ST,"6, ZONE",493Y,77004,CLOSED,2020-06-05,10:49 AM
172783,Tree Removal,2020-06-05 11:27 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12502 ASHFORD MEADOW DR,"2, ZONE",488V,77082,CLOSED,2020-06-05,11:27 AM
172784,Tree Trim,2020-06-05 11:45 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",10807 OLYMPIA DR,"2, ZONE",489U,77042,CLOSED,2020-06-05,11:45 AM
172785,Tree Removal,2020-06-05 11:46 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",7001  BARNEY ,"3, ZONE",451E,5060b,CLOSED,2020-06-05,11:46 AM
172789,Tree Trim,2020-06-05 12:28 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5615 CAREW ST,"7, ZONE",531N,77096,CLOSED,2020-06-05,12:28 PM
172794,Tree Trim,2020-06-05 01:48 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 2 LAURENHURST CT&1420 SHADOWDALE DR,"3, ZONE",449Z,4958b,CLOSED,2020-06-05,01:48 PM
172796,Tree Trim,2020-06-05 02:11 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",401 W 21ST ,"3, ZONE",452V,5359c,CLOSED,2020-06-05,02:11 PM
172797,Tree Trim,2020-06-05 02:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5351  BROWNCROFT ,"6, ZONE",534K,5454b,CLOSED,2020-06-05,02:25 PM
172799,Tree Removal,2020-06-05 02:30 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12108  TAMBOURINE ,"2, ZONE",529W,4853d,CLOSED,2020-06-05,02:30 PM
172802,Tree Trim,2020-06-05 03:49 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",226 SHOTWELL ST,"4, ZONE",494C,77020,CLOSED,2020-06-05,03:49 PM
172803,Tree Trim,2020-06-05 04:04 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7111  ILEX ,"5, ZONE",535E,5555b,CLOSED,2020-06-05,04:04 PM
172804,Tree Trim,2020-06-05 04:27 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 1100 HAYS ST&3200 ROBERTSON ST,"4, ZONE",493D,5458a,CLOSED,2020-06-05,04:27 PM
172805,Tree Removal,2020-06-05 04:29 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1340  HERKIMER ,"3, ZONE",452Z,5359c,CLOSED,2020-06-05,04:29 PM
172806,Tree Removal,2020-06-05 04:46 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7307  LINDEN ,"5, ZONE",535E,5655a,CLOSED,2020-06-05,04:46 PM
172808,Tree Removal,2020-06-06 02:13 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",16006  LAURELFIELD ,"5, ZONE",618C,6050a,CLOSED,2020-06-06,02:13 PM
172809,Tree Removal,2020-06-06 03:44 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 7300 BROWNWOOD ST&618 PORT ST,"4, ZONE",495E,5558d,CLOSED,2020-06-06,03:44 PM
172810,Tree Trim,2020-06-06 07:05 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",14619 WATERLOO DR,"7, ZONE",572P,77045,CLOSED,2020-06-06,07:05 PM
172811,Tree Trim,2020-06-06 08:15 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4038  TIDFORD ,"4, ZONE",454B,5461d,CLOSED,2020-06-06,08:15 PM
172812,Tree Trim,2020-06-07 10:51 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6234 SHADOW CREST ST,"7, ZONE",530R,77074,CLOSED,2020-06-07,10:51 AM
172813,Tree Removal,2020-06-07 10:58 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1401  REGALIA ,"3, ZONE",451X,5158a,CLOSED,2020-06-07,10:58 AM
172814,Tree Removal,2020-06-07 03:13 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4722  BRINKMAN ,"3, ZONE",452G,5260b,CLOSED,2020-06-07,03:13 PM
172815,Tree Trim,2020-06-07 05:44 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 4400 W LITTLE YORK RD&7000 SILVER LEAF LN,"3, ZONE",411Y,5161a,CLOSED,2020-06-07,05:44 PM
172816,Tree Trim,2020-06-08 06:31 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6767  LONG ,"6, ZONE",534R,5554b,CLOSED,2020-06-08,06:31 AM
172817,Tree Stump Grinding,2020-06-08 06:50 AM,Tree Stump Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",13426 ELLA RIDGE LN,"3, ZONE",372K,77067,CLOSED,2020-06-08,06:50 AM
172821,Tree Trim,2020-06-08 08:23 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5718 EDWARD DR,"4, ZONE",374V,77032,CLOSED,2020-06-08,08:23 AM
172822,Tree Removal,2020-06-08 08:42 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4700 KINGWOOD DR,"4, ZONE",337B,77345,CLOSED,2020-06-08,08:42 AM
172823,Tree Code Violation,2020-06-08 08:46 AM,Tree Code Violation Inspection,TREEPROTECTION,"PATINO, ARNULFO",3636 W DALLAS ST,"2, ZONE",492M,77019,CLOSED,2020-06-08,08:46 AM
172827,Tree Trim,2020-06-08 09:22 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4838  DANFIELD ,"7, ZONE",571Z,5250a,CLOSED,2020-06-08,09:22 AM
172828,Tree Trim,2020-06-08 09:53 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4128  DE GEORGE ,"3, ZONE",453X,5359d,CLOSED,2020-06-08,09:53 AM
172829,Tree Trim,2020-06-08 10:01 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5418 WINDSWEPT LN,"2, ZONE",491Y,77056,CLOSED,2020-06-08,10:01 AM
172830,Tree Trim,2020-06-08 11:03 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 6900 STAFFORDSHIRE BLVD&1900 WOODBURY ST,"7, ZONE",533E,5355c,CLOSED,2020-06-08,11:03 AM
172831,Tree Trim,2020-06-08 11:49 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7606  NARCISSUS ,"5, ZONE",535F,5655c,CLOSED,2020-06-08,11:49 AM
172832,Tree Removal,2020-06-08 11:57 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",978 BUNKER HILL RD,"2, ZONE",490B,77024,CLOSED,2020-06-08,11:57 AM
172834,Tree Trim,2020-06-08 12:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 5800 WERNER ST&400 E WITCHER LN,"4, ZONE",453A,5361c,CLOSED,2020-06-08,12:16 PM
172836,Tree Trim,2020-06-08 12:38 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 400 W 22ND ST&2200 ASHLAND ST,"3, ZONE",452V,5359a,CLOSED,2020-06-08,12:38 PM
172837,Tree Removal,2020-06-08 01:37 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5474 DARNELL ST,"7, ZONE",531N,77096,CLOSED,2020-06-08,01:37 PM
172838,Tree Trim,2020-06-08 02:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",5419  KANSAS ,"3, ZONE",492C,5258d,CLOSED,2020-06-08,02:06 PM
172839,Tree Removal,2020-06-08 02:14 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6231 BIRDWOOD RD,"7, ZONE",530R,77074,CLOSED,2020-06-08,02:14 PM
172840,Tree Trim,2020-06-08 02:14 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 4300 BRITTMOORE RD&11800 CLAY RD,"3, ZONE",449G,77043,CLOSED,2020-06-08,02:14 PM
172841,Tree Trim,2020-06-08 02:15 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",7410 SAINT LOUIS ST,"4, ZONE",455N,77028,CLOSED,2020-06-08,02:15 PM
172842,Tree Trim,2020-06-08 02:29 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",4207  REED ,"6, ZONE",573C,5453c,CLOSED,2020-06-08,02:29 PM
172843,Tree Trim,2020-06-08 02:44 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5806  PHILLIPS ,"3, ZONE",452A,5261c,CLOSED,2020-06-08,02:44 PM
172844,Tree Trim,2020-06-08 03:57 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",3303  THEYSEN ,"3, ZONE",450L,5060c,CLOSED,2020-06-08,03:57 PM
172845,Tree Trim,2020-06-08 04:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",9667 WINDSWEPT LN,"2, ZONE",490W,77063,CLOSED,2020-06-08,04:06 PM
172846,Tree Removal,2020-06-08 05:58 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",12477  STRICK ,"5, ZONE",496L,5757b,CLOSED,2020-06-08,05:58 PM
172847,Tree Trim,2020-06-08 06:33 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5707  MEADOW CREEK ,"5, ZONE",536T,5754c,CLOSED,2020-06-08,06:33 PM
172848,Tree Trim,2020-06-08 07:11 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1923 TAYLOR ,"2, ZONE",493F,5358d,CLOSED,2020-06-08,07:11 PM
172849,Tree Removal,2020-06-09 01:47 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5302 WILLOWBEND BLVD,"7, ZONE",531X,77096,CLOSED,2020-06-09,01:47 AM
172850,Tree Trim,2020-06-09 02:30 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",201 VANDERPOOL LN,"2, ZONE",490J,77024,CLOSED,2020-06-09,02:30 AM
172851,Tree Trim,2020-06-09 05:27 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 4000 W BELLFORT AVE&10100 STELLA LINK RD,"7, ZONE",532S,5253a,CLOSED,2020-06-09,05:27 AM
172852,Tree Trim,2020-06-09 07:20 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11215 WINDMARK PL,"2, ZONE",529X,77099,CLOSED,2020-06-09,07:20 AM
172854,Tree Trim,2020-06-09 07:35 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7122  SCHLEY ,"5, ZONE",535E,5555b,CLOSED,2020-06-09,07:35 AM
172856,Tree Trim,2020-06-09 08:00 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",300 BASSWOOD ST,"4, ZONE",453L,77022,CLOSED,2020-06-09,08:00 AM
172857,Tree Removal,2020-06-09 08:42 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5831  FLAMINGO ,"6, ZONE",534X,5553c,CLOSED,2020-06-09,08:42 AM
172858,Tree Removal,2020-06-09 09:19 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5919 MAPLE ST,"7, ZONE",530M,77074,CLOSED,2020-06-09,09:19 AM
172859,Tree Trim,2020-06-09 09:31 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",306  AVENUE OF OAKS ,"4, ZONE",453U,5359b,CLOSED,2020-06-09,09:31 AM
172860,Tree Trim,2020-06-09 09:44 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7011  GAMMAGE ,"6, ZONE",534R,5554b,CLOSED,2020-06-09,09:44 AM
172861,Tree Removal,2020-06-09 09:51 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4011  KNOTTY OAKS ,"7, ZONE",572J,5252c,CLOSED,2020-06-09,09:51 AM
172863,Tree Trim,2020-06-09 10:31 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5814  BLACK GUM ,"3, ZONE",451A,5061d,CLOSED,2020-06-09,10:31 AM
172864,Tree Trim,2020-06-09 10:36 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 11100 GREENWILLOW DR&4300 SANFORD RD,"7, ZONE",571D,5253c,CLOSED,2020-06-09,10:36 AM
172865,Tree Trim,2020-06-09 10:38 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 4500 BENNING DR&11120 HUGGINS DR,"7, ZONE",571D,5153d,CLOSED,2020-06-09,10:38 AM
172866,Tree Trim,2020-06-09 10:46 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11231 TRIOLA LN,"2, ZONE",529K,77072,CLOSED,2020-06-09,10:46 AM
172868,Tree Trim,2020-06-09 11:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",6702  NORWICH ,"4, ZONE",455Q,5660c,CLOSED,2020-06-09,11:59 AM
172869,Tree Trim,2020-06-09 12:08 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",9519 FAIRDALE LN,"2, ZONE",490X,77063,CLOSED,2020-06-09,12:08 PM
172870,Tree Trim,2020-06-09 12:35 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6022  BELNEATH ,"6, ZONE",534X,5553a,CLOSED,2020-06-09,12:35 PM
172871,Tree Trim,2020-06-09 12:39 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4514 MCDERMED DR,"7, ZONE",531Z,77035,CLOSED,2020-06-09,12:39 PM
172872,Tree Trim,2020-06-09 01:17 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5807 CARTAGENA ST,"7, ZONE",571A,77035,CLOSED,2020-06-09,01:17 PM
172873,Tree Trim,2020-06-09 01:20 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1700  HERMANN ,"7, ZONE",533A,5355b,CLOSED,2020-06-09,01:20 PM
172875,Tree Trim,2020-06-09 03:51 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",3876 ROSEDALE,"6, ZONE",533H,5455a,CLOSED,2020-06-09,03:51 PM
172876,Tree Removal,2020-06-09 03:53 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",9611  TOWER ,"3, ZONE",412N,5262a,CLOSED,2020-06-09,03:53 PM
172877,Tree Trim,2020-06-09 04:30 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",4366  GRADUATE ,"6, ZONE",534E,5455b,CLOSED,2020-06-09,04:30 PM
172878,Tree Trim,2020-06-09 04:47 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5025  WINNETKA ,"6, ZONE",534E,5455d,CLOSED,2020-06-09,04:47 PM
172879,Tree Trim,2020-06-09 05:02 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",3303  THEYSEN ,"3, ZONE",450L,5060c,CLOSED,2020-06-09,05:02 PM
172880,Tree Trim,2020-06-09 05:13 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3402  CENTER ,"2, ZONE",493E,5358c,CLOSED,2020-06-09,05:13 PM
172881,Tree Trim,2020-06-09 05:23 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 0 MEMORIAL DR&200 WAUGH DR,"2, ZONE",492M,5357a,CLOSED,2020-06-09,05:23 PM
172882,Tree Removal,2020-06-09 06:34 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 7560 HAYWOOD DR&7528 SANTA FE DR,"6, ZONE",535W,5553b,CLOSED,2020-06-09,06:34 PM
172883,Tree Removal,2020-06-09 06:56 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",622 W 25TH ,"3, ZONE",452V,5259b,CLOSED,2020-06-09,06:56 PM
172884,Tree Trim,2020-06-09 09:50 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7004  SANTA FE ,"6, ZONE",574D,5553d,CLOSED,2020-06-09,09:50 PM
172885,Tree Trim,2020-06-10 07:00 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",12123  ALMEDA GENOA ,"5, ZONE",576Q,5751b,CLOSED,2020-06-10,07:00 AM
172886,Tree Removal,2020-06-10 07:56 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",6218 ROCKY NOOK DR,"4, ZONE",375J,77396,CLOSED,2020-06-10,07:56 AM
172887,Tree Removal,2020-06-10 08:49 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",14142  TALLOW POINT ,"5, ZONE",618A,5950b,CLOSED,2020-06-10,08:49 AM
172888,Tree Removal,2020-06-10 09:13 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",5523 JUMADA CIR,"3, ZONE",451D,77091,CLOSED,2020-06-10,09:13 AM
172889,Tree Trim,2020-06-10 10:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 8362 N BAYOU DR&4300 NEAL ST,"5, ZONE",535Q,5654b,CLOSED,2020-06-10,10:04 AM
172890,Tree Trim,2020-06-10 10:23 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",8601  ALMEDA GENOA ,"6, ZONE",575Q,5652d,CLOSED,2020-06-10,10:23 AM
172891,Tree Removal,2020-06-10 10:36 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",414  HOFFMAN ,"4, ZONE",494D,5558a,CLOSED,2020-06-10,10:36 AM
172894,Tree Removal,2020-06-10 11:55 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7607 SECRETARIAT LN,"7, ZONE",570G,77071,CLOSED,2020-06-10,11:55 AM
172895,Tree Removal,2020-06-10 12:11 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1803  CHIMNEY VINE ,"4, ZONE",336F,5669b,CLOSED,2020-06-10,12:11 PM
172896,Tree Trim,2020-06-10 12:23 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7049  KERNEL ,"5, ZONE",535E,5555b,CLOSED,2020-06-10,12:23 PM
172897,Tree Removal,2020-06-10 12:58 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11806  ZARROLL ,"2, ZONE",529N,4854d,CLOSED,2020-06-10,12:58 PM
172898,Tree Trim,2020-06-10 01:34 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5510 LYMBAR DR,"7, ZONE",531X,77096,CLOSED,2020-06-10,01:34 PM
172899,Tree Removal,2020-06-10 01:39 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1328 WHISPERING PINES DR,"3, ZONE",451X,77055,CLOSED,2020-06-10,01:39 PM
172900,Tree Code Violation,2020-06-10 02:06 PM,Tree Code Violation Inspection,TREEPROTECTION,"PATINO, ARNULFO", 500 LOVETT BLVD&3300 WHITNEY ST,"2, ZONE",493S,5356b,CLOSED,2020-06-10,02:06 PM
172901,Tree Trim,2020-06-10 02:07 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7443  CULLEN ,"6, ZONE",533V,5454c,CLOSED,2020-06-10,02:07 PM
172902,Tree Trim,2020-06-10 02:09 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",9335  STELLA LINK ,"7, ZONE",532S,5254c,CLOSED,2020-06-10,02:09 PM
172903,Tree Removal,2020-06-10 02:53 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7015 PELLA DR,"2, ZONE",530E,77036,CLOSED,2020-06-10,02:53 PM
172904,Tree Trim,2020-06-10 03:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 7500 KIRBY DR&2526 UNDERWOOD ST,"7, ZONE",532L,5255d,CLOSED,2020-06-10,03:03 PM
172905,Tree Removal,2020-06-10 03:14 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",6902  SHOTWELL ,"4, ZONE",454Q,5560c,CLOSED,2020-06-10,03:14 PM
172906,Tree Trim,2020-06-10 03:24 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6311  HEATHERBLOOM ,"7, ZONE",571P,5151a,CLOSED,2020-06-10,03:24 PM
172907,Tree Trim,2020-06-10 03:26 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 6682 AVERY ST&6200 LUCE ST,"6, ZONE",534U,5554c,CLOSED,2020-06-10,03:26 PM
172908,Tree Trim,2020-06-10 04:04 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",5423  MAPLE SQUARE ,"4, ZONE",297N,5771d,CLOSED,2020-06-10,04:04 PM
172909,Tree Trim,2020-06-10 04:27 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",8414 SUNNYHILL ST,"3, ZONE",411R,77088,CLOSED,2020-06-10,04:27 PM
172910,Tree Removal,2020-06-10 04:44 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",1224 GENOVA ST,"4, ZONE",493D,77009,CLOSED,2020-06-10,04:44 PM
172911,Tree Trim,2020-06-10 07:52 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",450 W 21ST ,"3, ZONE",452V,5359c,CLOSED,2020-06-10,07:52 PM
172912,Tree Trim,2020-06-11 07:38 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",702  WESTSHIRE ,"4, ZONE",496E,5758c,CLOSED,2020-06-11,07:38 AM
172913,Tree Removal,2020-06-11 07:43 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1122  BAYLAND ,"3, ZONE",493A,5358b,CLOSED,2020-06-11,07:43 AM
172914,Tree Trim,2020-06-11 07:57 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",5220  LA BRANCH ,"7, ZONE",493X,5356d,CLOSED,2020-06-11,07:57 AM
